,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Area,Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Rainfalls (mm),Ramadan,Waterways,rCSI,region,Datetime,Easting,Northing
1367,,,8.956520087755024,15,32.95021933809218,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,31.46322647631412,East,2021-09-29,2225526.135485637,-5090283.821658097
1368,116.889916830602,103.931902419884,8.956520087755024,15,33.22787039316164,0.0,3.797182888368887,14.22083036504301,0.8481924000000001,100.673967589926,1108419,95.625,0.0,52.535199090334274,31.6879120141422,East,2021-09-30,2225526.135485637,-5090283.821658097
1369,,,8.956520087755024,15,33.39894957983184,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,29.69357142857136,East,2021-10-01,2225526.135485637,-5090283.821658097
1370,,,8.956520087755024,15,33.32774327122152,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,35.90538302277432,East,2021-10-02,2225526.135485637,-5090283.821658097
1371,,,8.956520087755024,15,33.39894957983185,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,36.009453781512505,East,2021-10-03,2225526.135485637,-5090283.821658097
1372,,,8.956520087755024,15,33.74202392821529,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,36.03850947158518,East,2021-10-04,2225526.135485637,-5090283.821658097
1373,,,8.956520087755024,15,33.720684667309534,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,36.16121022179362,East,2021-10-05,2225526.135485637,-5090283.821658097
1374,,,8.956520087755024,15,34.738333333333365,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,37.50119047619051,East,2021-10-06,2225526.135485637,-5090283.821658097
1375,,,8.956520087755024,15,36.30419017763842,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,38.74771159874605,East,2021-10-07,2225526.135485637,-5090283.821658097
1376,,,8.956520087755024,15,34.88466511936337,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,40.463668766578216,East,2021-10-08,2225526.135485637,-5090283.821658097
1377,,,8.956520087755024,15,35.056978985926364,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,40.5145170618855,East,2021-10-09,2225526.135485637,-5090283.821658097
1378,108.507865059383,103.610626968344,8.956520087755024,15,35.22386210280939,0.0,3.797182888368887,14.22083036504301,0.8470994000000001,100.746338719951,1108419,85.118,0.0,52.535199090334274,40.95953870690704,East,2021-10-10,2225526.135485637,-5090283.821658097
1379,,,8.956520087755024,15,35.01317423994768,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,38.41393701645416,East,2021-10-11,2225526.135485637,-5090283.821658097
1380,,,8.956520087755024,15,34.27630541871922,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,34.86354679802957,East,2021-10-12,2225526.135485637,-5090283.821658097
1381,,,8.956520087755024,15,38.51693906376103,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,33.099300511164856,East,2021-10-13,2225526.135485637,-5090283.821658097
1382,,,8.956520087755024,15,39.7613919247116,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,31.407194899817853,East,2021-10-14,2225526.135485637,-5090283.821658097
1383,,,8.956520087755024,15,36.3174937965261,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,28.523614557485555,East,2021-10-15,2225526.135485637,-5090283.821658097
1384,,,8.956520087755024,15,35.21419354838713,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,28.25137096774197,East,2021-10-16,2225526.135485637,-5090283.821658097
1385,,,8.956520087755024,15,35.37695616211749,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,28.056650124069503,East,2021-10-17,2225526.135485637,-5090283.821658097
1386,,,8.956520087755024,15,34.74102593327609,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,25.18291675606092,East,2021-10-18,2225526.135485637,-5090283.821658097
1387,,,8.956520087755024,15,35.55164700544459,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,24.532638384754957,East,2021-10-19,2225526.135485637,-5090283.821658097
1388,103.991958754218,103.411052415599,8.956520087755024,15,31.29543789543793,0.0,3.797182888368887,14.22083036504301,0.8452653,100.875781752821,1108419,81.35300000000002,0.0,52.535199090334274,22.927029637029666,East,2021-10-20,2225526.135485637,-5090283.821658097
1389,,,8.956520087755024,15,32.650905172413786,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,24.26693965517241,East,2021-10-21,2225526.135485637,-5090283.821658097
1390,,,8.956520087755024,15,34.26904962153071,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,24.483445472385768,East,2021-10-22,2225526.135485637,-5090283.821658097
1391,,,8.956520087755024,15,32.900766283524845,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,25.77007237122175,East,2021-10-23,2225526.135485637,-5090283.821658097
1392,,,8.956520087755024,15,32.200221260221205,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,24.24028860028856,East,2021-10-24,2225526.135485637,-5090283.821658097
1393,,,8.956520087755024,15,31.71202045563643,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,24.247832588708828,East,2021-10-25,2225526.135485637,-5090283.821658097
1394,,,8.956520087755024,15,32.427318295739326,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,28.268295739348357,East,2021-10-26,2225526.135485637,-5090283.821658097
1395,,,8.956520087755024,15,29.081303629605884,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,29.354659753131784,East,2021-10-27,2225526.135485637,-5090283.821658097
1396,,,8.956520087755024,15,31.51956099927233,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,32.492475139461504,East,2021-10-28,2225526.135485637,-5090283.821658097
1397,,,8.956520087755024,15,29.849799196787146,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,30.54084702446147,East,2021-10-29,2225526.135485637,-5090283.821658097
1398,,,8.956520087755024,15,29.73120700437775,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,30.50169424071865,East,2021-10-30,2225526.135485637,-5090283.821658097
1399,95.2586601277289,104.80514027687,8.956520087755024,15,30.11563534504711,0.0,3.797182888368887,14.22083036504301,0.8388450999999999,101.385551238853,1108419,83.809,0.0,52.535199090334274,32.828469569646046,East,2021-10-31,2225526.135485637,-5090283.821658097
1400,,,8.956520087755024,15,30.131190010250663,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,30.06128143799376,East,2021-11-01,2225526.135485637,-5090283.821658097
1401,,,8.956520087755024,15,29.284217221135048,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,29.29840313111548,East,2021-11-02,2225526.135485637,-5090283.821658097
1402,,,8.956520087755024,15,28.89604247104244,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,29.24498069498065,East,2021-11-03,2225526.135485637,-5090283.821658097
