"","Datetime","region","population","FCS","rCSI","dataType","n_conflicts","n_fatalities","log_fatalities","rolling_sum_fatalities","rolling_sum_conflicts","log_rolling_sum_fatalities","food_inflation","headline_inflation","currency_exchange","food_inflation_spline","headline_inflation_spline","currency_exchange_spline"
"5703",2023-04-15,"Abia",3802539,0.317208843880365,0.155849815084079,"SURVEY",0,0,0,6,4,1.94591014905531,NA,NA,NA,24.7101857373441,22.3096299488636,459.926423642174
"5742",2023-04-16,"Abia",3802539,0.318516917249238,0.161525759499114,"SURVEY",0,0,0,6,4,1.94591014905531,NA,NA,NA,24.7176563505178,22.3161216793226,459.934465641765
"5778",2023-04-17,"Abia",3802539,0.318339930241347,0.158581936963697,"SURVEY",0,0,0,6,4,1.94591014905531,NA,NA,459.92,24.7251033516869,22.3226034392986,459.92
"5814",2023-04-18,"Abia",3802539,0.317544935107832,0.15947791725476,"SURVEY",0,0,0,6,4,1.94591014905531,NA,NA,459.91,24.7325144513735,22.329071119545,459.91
"5849",2023-04-19,"Abia",3802539,0.316982942186786,0.16171089895462,"SURVEY",0,0,0,6,4,1.94591014905531,NA,NA,460.03,24.7398773601,22.3355206108146,460.03
"5886",2023-04-20,"Abia",3802539,0.316421738212284,0.158688970711411,"SURVEY",0,0,0,6,3,1.94591014905531,NA,NA,460.03,24.7471797883884,22.3419478038607,460.03
"5938",2023-04-21,"Abia",3802539,0.313278838165762,0.154308739502737,"SURVEY",0,0,0,6,3,1.94591014905531,NA,NA,460.03,24.7544094467611,22.3483485894363,460.03
"5978",2023-04-22,"Abia",3802539,0.314963765000175,0.153920840785591,"SURVEY",0,0,0,6,3,1.94591014905531,NA,NA,NA,24.7615540457401,22.3547188582946,460.029617822157
"6011",2023-04-23,"Abia",3802539,0.31357285224425,0.155810893721274,"SURVEY",0,0,0,6,3,1.94591014905531,NA,NA,NA,24.7686012958476,22.3610545011886,460.025193693767
"6051",2023-04-24,"Abia",3802539,0.31820186459626,0.155758823249413,"SURVEY",0,0,0,5,2,1.79175946922805,NA,NA,460.03,24.7755389076059,22.3673514088715,460.03
"6091",2023-04-25,"Abia",3802539,0.317651968855546,0.152282987761598,"SURVEY",0,0,0,5,2,1.79175946922805,NA,NA,460.03,24.7823545915372,22.3736054720963,460.03
"6118",2023-04-26,"Abia",3802539,0.314026759488857,0.152342947698893,"SURVEY",0,0,0,5,1,1.79175946922805,NA,NA,459.97,24.7890360581637,22.3798125816162,459.97
"6158",2023-04-27,"Abia",3802539,0.318383848265593,0.149766774252677,"SURVEY",0,0,0,5,1,1.79175946922805,NA,NA,459.97,24.7955710180075,22.3859686281842,459.97
"6184",2023-04-28,"Abia",3802539,0.322444819106392,0.151381747826912,"SURVEY",0,0,0,5,1,1.79175946922805,NA,NA,459.97,24.8019471815908,22.3920695025535,459.97
"6219",2023-04-29,"Abia",3802539,0.313222822961185,0.154917806234203,"SURVEY",0,0,0,5,1,1.79175946922805,NA,NA,NA,24.8081522594359,22.3981110954772,459.958473545697
"6268",2023-04-30,"Abia",3802539,0.31336299246372,0.153709929076335,"SURVEY",0,0,0,0,0,0,NA,NA,NA,24.8141739620649,22.4040892977083,459.929320074602
"6313",2023-05-01,"Abia",3802539,0.313747998376874,0.16206198016641,"SURVEY",0,0,0,0,0,0,24.82,22.41,459.87,24.82,22.41,459.87
"6350",2023-05-02,"Abia",3802539,0.314402824007854,0.167463897148721,"SURVEY",2,4,1.6094379124341,4,2,1.6094379124341,NA,NA,459.81,24.8256319635897,22.4158475744672,459.81
"6387",2023-05-03,"Abia",3802539,0.308172776137207,0.170602852462526,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,459.85,24.8311269624872,22.4216703186721,459.85
"6425",2023-05-04,"Abia",3802539,0.306431834098217,0.17486290081443,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,459.84,24.8365559861722,22.4275150115386,459.84
"6452",2023-05-05,"Abia",3802539,0.305564781847076,0.175690768720584,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,459.87,24.8419900241242,22.433428431991,459.87
"6492",2023-05-06,"Abia",3802539,0.302928911445747,0.174965989829427,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,NA,24.8475000658226,22.4394573589531,459.947460857244
"6527",2023-05-07,"Abia",3802539,0.299668984328629,0.173215843414098,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,NA,24.8531571007471,22.445648571349,460.012708916677
"6556",2023-05-08,"Abia",3802539,0.302977826131435,0.173103813004942,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,460,24.8590321183772,22.4520488481027,460
"6614",2023-05-09,"Abia",3802539,0.293760826647669,0.178443929174691,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,459.94,24.8651961081925,22.4587049681382,459.94
"6657",2023-05-10,"Abia",3802539,0.296970787150375,0.182910944503133,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,460.06,24.8717200596724,22.4656637103797,460.06
"6678",2023-05-11,"Abia",3802539,0.297441788236754,0.183739864338012,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,460.07,24.8786749622966,22.472971853751,460.07
"6725",2023-05-12,"Abia",3802539,0.298276756661799,0.184682918439495,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,460.03,24.8861318055446,22.4806761771762,460.03
"6755",2023-05-13,"Abia",3802539,0.303337848737383,0.186877767723092,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,NA,24.8941615788959,22.4888234595793,460.010856008908
"6795",2023-05-14,"Abia",3802539,0.303409905855009,0.186642924635355,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,NA,24.9028352718301,22.4974604798845,460.013738027069
"6821",2023-05-15,"Abia",3802539,0.30776594270302,0.184133811645324,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,460.03,24.9122238738267,22.5066340170156,460.03
"6857",2023-05-16,"Abia",3802539,0.300147874880442,0.185945758873216,"SURVEY",0,0,0,4,2,1.6094379124341,NA,NA,460.07,24.9223983743653,22.5163908498967,460.07
"6887",2023-05-17,"Abia",3802539,0.291464992206523,0.182970904440428,"SURVEY",1,2,1.09861228866811,6,3,1.94591014905531,NA,NA,460.2,24.9334297629253,22.5267777574518,460.2
"6926",2023-05-18,"Abia",3802539,0.288270810634684,0.183339868440534,"SURVEY",0,0,0,6,3,1.94591014905531,NA,NA,460.36,24.9453890289865,22.5378415186051,460.36
"6967",2023-05-19,"Abia",3802539,0.28811196939729,0.183720929620972,"SURVEY",0,0,0,6,3,1.94591014905531,NA,NA,460.34,24.9583471620283,22.5496289122804,460.34
"7022",2023-05-20,"Abia",3802539,0.282928853589667,0.177917964812458,"SURVEY",0,0,0,6,3,1.94591014905531,NA,NA,NA,24.9723751515302,22.5621867174018,460.314746401523
"7048",2023-05-21,"Abia",3802539,0.287940767997383,0.180748967992176,"SURVEY",0,0,0,6,3,1.94591014905531,NA,NA,NA,24.9875439869718,22.5755617128933,460.316604384949
"7094",2023-05-22,"Abia",3802539,0.285533955075806,0.178491791931654,"SURVEY",0,0,0,6,3,1.94591014905531,NA,NA,460.31,25.0039246578327,22.589800677679,460.31
"7131",2023-05-23,"Abia",3802539,0.284677948076272,0.179931882355447,"SURVEY",0,0,0,6,3,1.94591014905531,NA,NA,460.28,25.0215881535923,22.6049503906829,460.28
"7161",2023-05-24,"Abia",3802539,0.282990917384411,0.179209996268283,"SURVEY",0,0,0,6,3,1.94591014905531,NA,NA,460.28,25.0406054637303,22.621057630829,460.28
"7201",2023-05-25,"Abia",3802539,0.28281393037652,0.183143946715602,"SURVEY",1,1,0.693147180559945,7,4,2.07944154167984,NA,NA,460.31,25.0610475777262,22.6381691770413,460.31
"7236",2023-05-26,"Abia",3802539,0.280329800693694,0.183077938188142,"SURVEY",0,0,0,7,4,2.07944154167984,NA,NA,460.3,25.0829854850595,22.6563318082438,460.3
"7259",2023-05-27,"Abia",3802539,0.281279955314068,0.17802683943544,"SURVEY",0,0,0,7,4,2.07944154167984,NA,NA,NA,25.1064901752098,22.6755923033607,460.233259050974
"7293",2023-05-28,"Abia",3802539,0.277184796789724,0.177780951096097,"SURVEY",0,0,0,7,4,2.07944154167984,NA,NA,NA,25.1316326376566,22.6959974413159,460.184934671284
"7343",2023-05-29,"Abia",3802539,0.279048814489477,0.177278918112345,"SURVEY",0,0,0,7,4,2.07944154167984,NA,NA,460.25,25.1584838618795,22.7175940010333,460.25
"7377",2023-05-30,"Abia",3802539,0.278411871646813,0.181681765788595,"SURVEY",0,0,0,7,4,2.07944154167984,NA,NA,460.45,25.187114837358,22.7404287614372,460.45
"7431",2023-05-31,"Abia",3802539,0.273882792523627,0.189244870335321,"SURVEY",1,0,0,7,5,2.07944154167984,NA,NA,460.6,25.2175965535716,22.7645485014514,460.6
"7472",2023-06-01,"Abia",3802539,0.270767768588304,0.187615958705486,"SURVEY",0,0,0,3,3,1.38629436111989,25.25,22.79,460.76,25.25,22.79,460.76
"7504",2023-06-02,"Abia",3802539,0.2695088728873,0.188918772430736,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,460.92,25.2843780988722,22.816818005039,460.92
"7535",2023-06-03,"Abia",3802539,0.275352862916067,0.188044882642887,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,NA,25.3207115034157,22.8449891406519,460.958636238274
"7575",2023-06-04,"Abia",3802539,0.27711089879683,0.177797781955688,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,NA,25.3589627996076,22.8744879999544,460.955697608286
"7606",2023-06-05,"Abia",3802539,0.274199949034053,0.177356760837956,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,461.05,25.3990945734248,22.9052891760619,461.05
"7637",2023-06-06,"Abia",3802539,0.280029738025041,0.178440773388517,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,461.18,25.4410694108445,22.9373672620901,461.18
"7672",2023-06-07,"Abia",3802539,0.290082757862575,0.177219747121594,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,461.18,25.4848498978437,22.9706968511546,461.18
"7699",2023-06-08,"Abia",3802539,0.287494750218209,0.177703897317029,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,461.67,25.5303986203994,23.0052525363707,461.67
"7736",2023-06-09,"Abia",3802539,0.285172880541133,0.183032968235171,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,461.9,25.5776781644888,23.0410089108542,461.9
"7792",2023-06-10,"Abia",3802539,0.285929743258386,0.179903743262068,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,NA,25.6266511160888,23.0779405677205,472.490327805924
"7839",2023-06-11,"Abia",3802539,0.290228975955276,0.186409922422886,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,NA,25.6772800611764,23.1160221000852,479.579658599951
"7865",2023-06-12,"Abia",3802539,0.290190843539014,0.189561763863566,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,461.9,25.7295275857288,23.1552281010639,461.9
"7901",2023-06-13,"Abia",3802539,0.290464870971738,0.188745993137743,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,462.38,25.783356275723,23.1955331637721,462.38
"7940",2023-06-14,"Abia",3802539,0.283059818715863,0.182653747930001,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,610.2,25.8387287171361,23.2369118813254,610.2
"7976",2023-06-15,"Abia",3802539,0.286340784407471,0.183434805007917,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,610.5,25.895607495945,23.2793388468394,610.5
"8015",2023-06-16,"Abia",3802539,0.284275848321345,0.182643754607119,"SURVEY",0,0,0,1,2,0.693147180559945,NA,NA,655,25.9539551981269,23.3227886534295,655
"8042",2023-06-17,"Abia",3802539,0.283347784204186,0.184244790125755,"SURVEY",0,0,0,1,2,0.693147180559945,NA,NA,NA,26.0137344096587,23.3672358942113,692.039122264475
"8073",2023-06-18,"Abia",3802539,0.280025793292324,0.183098976762631,"SURVEY",0,0,0,1,2,0.693147180559945,NA,NA,NA,26.0749077165176,23.4126551623005,698.24943112005
"8118",2023-06-19,"Abia",3802539,0.278503915410203,0.184114876928284,"SURVEY",0,0,0,1,2,0.693147180559945,NA,NA,686.96,26.1374377046805,23.4590210508124,686.96
"8173",2023-06-20,"Abia",3802539,0.278424757773688,0.18170175243436,"SURVEY",0,0,0,1,2,0.693147180559945,NA,NA,689,26.2012869601246,23.5063081528628,689
"8209",2023-06-21,"Abia",3802539,0.280052880456979,0.182366834370403,"SURVEY",0,0,0,1,2,0.693147180559945,NA,NA,745,26.2664180688269,23.5544910615672,745
"8240",2023-06-22,"Abia",3802539,0.279868792930197,0.183024998812555,"SURVEY",0,0,0,1,2,0.693147180559945,NA,NA,745,26.3327936167644,23.603544370041,745
"8281",2023-06-23,"Abia",3802539,0.275337872931744,0.184363921053801,"SURVEY",1,0,0,1,3,0.693147180559945,NA,NA,760,26.4003761899141,23.6534426713999,760
"8303",2023-06-24,"Abia",3802539,0.276056866214916,0.181963945668933,"SURVEY",1,0,0,0,3,0,NA,NA,NA,26.4691283742532,23.7041605587595,757.105839546034
"8333",2023-06-25,"Abia",3802539,0.274815853302228,0.179238924308206,"SURVEY",1,3,1.38629436111989,3,4,1.38629436111989,NA,NA,NA,26.5390127557587,23.7556726252352,741.958898851665
"8373",2023-06-26,"Abia",3802539,0.273330792925464,0.182690828417539,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,742.25,26.6099919204076,23.8079534639426,742.25
"8409",2023-06-27,"Abia",3802539,0.273026785524093,0.183721981549696,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,763.05,26.6820284541769,23.8609776679973,763.05
"8443",2023-06-28,"Abia",3802539,0.268379890383767,0.183316988990777,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,752.95,26.7550849430438,23.9147198305148,752.95
"8478",2023-06-29,"Abia",3802539,0.261406917851467,0.18625292206076,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,752.94,26.8291239729852,23.9691545446108,752.94
"8532",2023-06-30,"Abia",3802539,0.26226976238771,0.185214931391894,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,758.77,26.9041081299783,24.0242564034006,758.77
"8564",2023-07-01,"Abia",3802539,0.263769812748798,0.186524845636034,"SURVEY",0,0,0,3,3,1.38629436111989,26.98,24.08,NA,26.98,24.08,764.127210318022
"8614",2023-07-02,"Abia",3802539,0.262164832497444,0.18557679487311,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,NA,27.0567541551063,24.1363536258398,768.082235278849
"8633",2023-07-03,"Abia",3802539,0.262412824694237,0.185439781156748,"SURVEY",1,0,0,3,4,1.38629436111989,NA,NA,769.88,27.1342931116688,24.1932603656125,769.88
"8661",2023-07-04,"Abia",3802539,0.269339775344842,0.189723760887133,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,769.88,27.2125313721378,24.2506570023258,769.88
"8726",2023-07-05,"Abia",3802539,0.261744849954202,0.186937990642568,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,772,27.2913834389637,24.3084803189877,772
"8753",2023-07-06,"Abia",3802539,0.261215992787977,0.188513779871817,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,774,27.370763814597,24.366667098606,774
"8780",2023-07-07,"Abia",3802539,0.265595961014469,0.186890916832148,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,768,27.4505870014881,24.4251541241884,768
"8820",2023-07-08,"Abia",3802539,0.269847856918759,0.18711287379301,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,NA,27.5307675020874,24.4838781787429,773.531741931822
"8853",2023-07-09,"Abia",3802539,0.269552790911546,0.185810849014303,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,NA,27.6112198188453,24.5427760452772,785.225760503462
"8913",2023-07-10,"Abia",3802539,0.272478993640828,0.189172813217695,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,789,27.6918584542122,24.6017845067991,789
"8949",2023-07-11,"Abia",3802539,0.264419904700517,0.193274809278748,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,779,27.7725979106385,24.6608403463165,779
"8971",2023-07-12,"Abia",3802539,0.266156902006791,0.194856910080344,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,775,27.8533526905747,24.7198803468373,775
"9007",2023-07-13,"Abia",3802539,0.268895861423117,0.19032599008189,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,776,27.9340372964711,24.7788412913691,776
"9058",2023-07-14,"Abia",3802539,0.271379991105943,0.188518776533258,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,775,28.0145662307782,24.83765996292,775
"9083",2023-07-15,"Abia",3802539,0.26462792360578,0.187615958705486,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,NA,28.0948539959463,24.8962731444976,770.068475351596
"9119",2023-07-16,"Abia",3802539,0.270684929201252,0.186296840085006,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,NA,28.174815094426,24.9546176191099,767.316437068545
"9154",2023-07-17,"Abia",3802539,0.275366800971666,0.185269894667747,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,774.67,28.2543640286675,25.0126301697646,774.67
"9185",2023-07-18,"Abia",3802539,0.282277972691404,0.182709763134579,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,788,28.3334153011214,25.0702475794695,788
"9216",2023-07-19,"Abia",3802539,0.287272793257347,0.183122908141113,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,781.31,28.411883414238,25.1274066312326,781.31
"9284",2023-07-20,"Abia",3802539,0.293684824797326,0.183634934447747,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,789.51,28.4896828704678,25.1840441080616,789.51
"9312",2023-07-21,"Abia",3802539,0.288299738674607,0.181032988747781,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,774.5,28.5667281722611,25.2400967929643,774.5
"9346",2023-07-22,"Abia",3802539,0.289360109206796,0.18143088078781,"SURVEY",1,0,0,3,5,1.38629436111989,NA,NA,NA,28.6429338220683,25.2955014689486,771.503995125633
"9376",2023-07-23,"Abia",3802539,0.287314870406326,0.187151795155816,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,NA,28.71821432234,25.3501949190223,782.094861478289
"9416",2023-07-24,"Abia",3802539,0.288634777973349,0.186493813738663,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,791.82,28.7924841755264,25.4041139261932,791.82
"9443",2023-07-25,"Abia",3802539,0.299592982478286,0.18658980223477,"SURVEY",2,2,1.09861228866811,2,4,1.09861228866811,NA,NA,791.82,28.8656578840781,25.4571952734692,791.82
"9497",2023-07-26,"Abia",3802539,0.299274774039135,0.188096953114748,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,787.92,28.9376499504453,25.5093757438581,787.92
"9533",2023-07-27,"Abia",3802539,0.297533832000145,0.186582964698061,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,774,29.0083748770786,25.5605921203677,774
"9568",2023-07-28,"Abia",3802539,0.304071832004879,0.186755743991054,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,774.28,29.0777471664284,25.6107811860058,774.28
"9591",2023-07-29,"Abia",3802539,0.303278940728813,0.185493955486058,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,NA,29.145681320945,25.6598797237802,773.421552955913
"9623",2023-07-30,"Abia",3802539,0.305556892381643,0.183076886259418,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,NA,29.2120918430788,25.7078245166989,767.440807439786
"9677",2023-07-31,"Abia",3802539,0.300730906375977,0.179144776687366,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,758.9,29.2768932352804,25.7545523477695,758.9
"9707",2023-08-01,"Abia",3802539,0.304548881681424,0.178592777089203,"SURVEY",0,0,0,2,4,1.09861228866811,29.34,25.8,757.02,29.34,25.8,757.02
"9747",2023-08-02,"Abia",3802539,0.300742740574127,0.176993845428015,"SURVEY",1,0,0,2,4,1.09861228866811,NA,NA,777,29.4013484818605,25.8441207379998,777
"9774",2023-08-03,"Abia",3802539,0.301467782447465,0.171714741124286,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,777,29.4609623941737,25.886933752785,777
"9814",2023-08-04,"Abia",3802539,0.308939895159524,0.173770998798434,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,765.95,29.518887292424,25.9284747169734,765.95
"9850",2023-08-05,"Abia",3802539,0.310065984859064,0.172093961429455,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,NA,29.5751687320955,25.9687793031827,754.318617483409
"9903",2023-08-06,"Abia",3802539,0.307413809562505,0.172614929130247,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,NA,29.6298522686727,26.0078831840307,747.248204122594
"9918",2023-08-07,"Abia",3802539,0.310696879111562,0.167416823338301,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,749.62,29.6829834576397,26.0458220321351,749.62
"9965",2023-08-08,"Abia",3802539,0.314221892267246,0.162872754230792,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,761.44,29.7346078544808,26.0826315201136,761.44
"10000",2023-08-09,"Abia",3802539,0.31226293800011,0.160400984710479,"SURVEY",1,0,0,2,5,1.09861228866811,NA,NA,767.77,29.7847710146803,26.1183473205841,767.77
"10048",2023-08-10,"Abia",3802539,0.313833993550099,0.158843867216089,"SURVEY",0,0,0,2,5,1.09861228866811,NA,NA,767.77,29.8335184937225,26.1530051061642,767.77
"10080",2023-08-11,"Abia",3802539,0.31371880735477,0.160249769956337,"SURVEY",0,0,0,2,5,1.09861228866811,NA,NA,767.77,29.8808958470916,26.1866405494718,767.77
"10111",2023-08-12,"Abia",3802539,0.309737783097031,0.160611896419734,"SURVEY",0,0,0,2,5,1.09861228866811,NA,NA,NA,29.9269486302719,26.2192893231245,771.277961661405
"10161",2023-08-13,"Abia",3802539,0.307636818452092,0.160092769594211,"SURVEY",0,0,0,2,5,1.09861228866811,NA,NA,NA,29.9717223987476,26.2509870997401,773.109462118609
"10197",2023-08-14,"Abia",3802539,0.31552786177867,0.163922842079989,"SURVEY",0,0,0,2,5,1.09861228866811,NA,NA,766,30.015262708003,26.2817695519364,766
"10241",2023-08-15,"Abia",3802539,0.315939954856479,0.166722813362335,"SURVEY",0,0,0,2,5,1.09861228866811,NA,NA,759,30.0576151135225,26.3116723523311,759
"10277",2023-08-16,"Abia",3802539,0.312679764757179,0.166306775551809,"SURVEY",0,0,0,2,5,1.09861228866811,NA,NA,784.39,30.0988251707902,26.340731173542,784.39
"10295",2023-08-17,"Abia",3802539,0.313793757276388,0.162741789104596,"SURVEY",0,0,0,2,5,1.09861228866811,NA,NA,766.47,30.1389384352904,26.3689816881868,766.47
"10335",2023-08-18,"Abia",3802539,0.317422911375794,0.165386863882264,"SURVEY",0,0,0,2,5,1.09861228866811,NA,NA,744.93,30.1780004625075,26.3964595688833,744.93
"10364",2023-08-19,"Abia",3802539,0.313084757316099,0.162518780215009,"SURVEY",0,0,0,2,5,1.09861228866811,NA,NA,NA,30.2160568079256,26.4232004882492,733.13891268952
"10414",2023-08-20,"Abia",3802539,0.315100778716537,0.165145972204361,"SURVEY",0,0,0,2,5,1.09861228866811,NA,NA,NA,30.253153027029,26.4492401189023,731.969855584648
"10459",2023-08-21,"Abia",3802539,0.322643896617497,0.166851052535591,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,743.64,30.2893346753021,26.4746141334603,743.64
"10490",2023-08-22,"Abia",3802539,0.325623747711726,0.166064831945182,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,760.79,30.324647308229,26.499358204541,760.79
"10543",2023-08-23,"Abia",3802539,0.322674928514869,0.164142958165583,"SURVEY",0,0,0,2,4,1.09861228866811,NA,NA,755.27,30.359136481294,26.5235080047621,755.27
